Sub_Basin,Rainfall,Date
Black River,0.21996916830539703,2012-04-09T23:00:00Z
Black River,0.22658294439315796,2012-04-10T23:00:00Z
Black River,0.4385758638381958,2012-04-11T23:00:00Z
Black River,0.5901201367378235,2012-04-12T23:00:00Z
Black River,0.34688428044319153,2012-04-13T23:00:00Z
Black River,0.30255696177482605,2012-04-14T23:00:00Z
Black River,0.29420432448387146,2012-04-15T23:00:00Z
Black River,0.25495439767837524,2012-04-16T23:00:00Z
Black River,0.2456413060426712,2012-04-17T23:00:00Z
Black River,0.3166680335998535,2012-04-18T23:00:00Z
Black River,0.2512498199939728,2012-04-19T23:00:00Z
Black River,0.25678354501724243,2012-04-20T23:00:00Z
Black River,0.25678354501724243,2012-04-21T23:00:00Z
Black River,0.26040157675743103,2012-04-22T23:00:00Z
Black River,0.25678354501724243,2012-04-23T23:00:00Z
Black River,0.25678354501724243,2012-04-24T23:00:00Z
Black River,0.2597326934337616,2012-04-25T23:00:00Z
Black River,0.2597326934337616,2012-04-26T23:00:00Z
Black River,0.6566009521484375,2012-04-27T23:00:00Z
Black River,0.975881814956665,2012-04-28T23:00:00Z
Black River,0.2597595751285553,2012-04-29T23:00:00Z
Black River,0.2633776068687439,2012-04-30T23:00:00Z
Black River,0.2663419544696808,2012-05-01T23:00:00Z
Black River,0.8103373050689697,2012-05-02T23:00:00Z
Black River,0.6494908332824707,2012-05-03T23:00:00Z
Black River,0.2705957591533661,2012-05-04T23:00:00Z
Black River,0.2705957591533661,2012-05-05T23:00:00Z
Black River,0.27495548129081726,2012-05-06T23:00:00Z
Black River,0.27482348680496216,2012-05-07T23:00:00Z
Black River,0.284064918756485,2012-05-08T23:00:00Z
Black River,0.5516484975814819,2012-05-09T23:00:00Z
Black River,0.2858927249908447,2012-05-10T23:00:00Z
Black River,0.2858927249908447,2012-05-11T23:00:00Z
Black River,0.796003520488739,2012-05-12T23:00:00Z
Black River,0.2909243404865265,2012-05-13T23:00:00Z
Black River,0.2909243404865265,2012-05-14T23:00:00Z
Black River,0.2909243404865265,2012-05-15T23:00:00Z
Black River,0.2910086214542389,2012-05-16T23:00:00Z
Black River,0.6838425397872925,2012-05-17T23:00:00Z
Black River,0.8374331593513489,2012-05-18T23:00:00Z
Black River,0.7666322588920593,2012-05-19T23:00:00Z
Black River,0.30975955724716187,2012-05-20T23:00:00Z
Black River,0.8963790535926819,2012-05-21T23:00:00Z
Black River,0.7906080484390259,2012-05-22T23:00:00Z
Black River,0.62357097864151,2012-05-23T23:00:00Z
Black River,0.7688202261924744,2012-05-24T23:00:00Z
Black River,0.9925142526626587,2012-05-25T23:00:00Z
Black River,0.9609096050262451,2012-05-26T23:00:00Z
Black River,0.9093409180641174,2012-05-27T23:00:00Z
Black River,0.30975955724716187,2012-05-28T23:00:00Z
Black River,0.3095705211162567,2012-05-29T23:00:00Z
Black River,0.3095705211162567,2012-05-30T23:00:00Z
Black River,0.9774541854858398,2012-05-31T23:00:00Z
Black River,0.9798851609230042,2012-06-01T23:00:00Z
Black River,0.9499581456184387,2012-06-02T23:00:00Z
Black River,0.9313997030258179,2012-06-03T23:00:00Z
Black River,0.800173282623291,2012-06-04T23:00:00Z
Black River,0.3095705211162567,2012-06-05T23:00:00Z
Black River,0.3095705211162567,2012-06-06T23:00:00Z
Black River,0.3022928237915039,2012-06-07T23:00:00Z
Black River,0.30662137269973755,2012-06-08T23:00:00Z
Black River,0.3128248155117035,2012-06-09T23:00:00Z
Black River,0.31301385164260864,2012-06-10T23:00:00Z
Black River,0.31538814306259155,2012-06-11T23:00:00Z
Black River,0.32619282603263855,2012-06-12T23:00:00Z
Black River,0.3300941288471222,2012-06-13T23:00:00Z
Black River,0.33493712544441223,2012-06-14T23:00:00Z
Black River,0.33904924988746643,2012-06-15T23:00:00Z
Black River,0.33913353085517883,2012-06-16T23:00:00Z
Black River,0.4260725975036621,2012-06-17T23:00:00Z
Black River,0.34321102499961853,2012-06-18T23:00:00Z
Black River,0.3465571701526642,2012-06-19T23:00:00Z
Black River,0.3465571701526642,2012-06-20T23:00:00Z
Black River,0.7294980883598328,2012-06-21T23:00:00Z
Black River,0.9435433745384216,2012-06-22T23:00:00Z
Black River,0.9479113221168518,2012-06-23T23:00:00Z
Black River,0.6708232164382935,2012-06-24T23:00:00Z
Black River,0.8152050971984863,2012-06-25T23:00:00Z
Black River,0.9776473641395569,2012-06-26T23:00:00Z
Black River,0.9203892946243286,2012-06-27T23:00:00Z
Black River,0.9011167883872986,2012-06-28T23:00:00Z
Black River,0.7936179041862488,2012-06-29T23:00:00Z
Black River,0.3516864776611328,2012-06-30T23:00:00Z
Black River,0.3792295455932617,2012-07-01T23:00:00Z
Black River,0.3516864776611328,2012-07-02T23:00:00Z
Black River,0.3465571701526642,2012-07-03T23:00:00Z
Black River,0.3465571701526642,2012-07-04T23:00:00Z
Black River,0.3466891646385193,2012-07-05T23:00:00Z
Black River,0.3484322130680084,2012-07-06T23:00:00Z
Black River,0.34687426686286926,2012-07-07T23:00:00Z
Black River,0.3759305477142334,2012-07-08T23:00:00Z
Black River,0.8734750151634216,2012-07-09T23:00:00Z
Black River,1,2012-07-10T23:00:00Z
Black River,0.9870278835296631,2012-07-11T23:00:00Z
Black River,0.9649450182914734,2012-07-12T23:00:00Z
Black River,0.8824043869972229,2012-07-13T23:00:00Z
Black River,0.9629461765289307,2012-07-14T23:00:00Z
Black River,0.9606627225875854,2012-07-15T23:00:00Z
