Sub_Basin,Rainfall,Date
Black River,0.00771825760602951,2012-01-01T23:00:00Z
Black River,0.8339201211929321,2012-01-02T23:00:00Z
Black River,0.27481892704963684,2012-01-03T23:00:00Z
Black River,0.7432912588119507,2012-01-04T23:00:00Z
Black River,0.01808606646955013,2012-01-05T23:00:00Z
Black River,0,2012-01-06T23:00:00Z
Black River,0,2012-01-07T23:00:00Z
Black River,0,2012-01-08T23:00:00Z
Black River,0,2012-01-09T23:00:00Z
Black River,0,2012-01-10T23:00:00Z
Black River,0.00669720862060785,2012-01-11T23:00:00Z
Black River,0.00707439891993999,2012-01-12T23:00:00Z
Black River,3.8388285636901855,2012-01-13T23:00:00Z
Black River,0.4887276589870453,2012-01-14T23:00:00Z
Black River,21.90359115600586,2012-01-15T23:00:00Z
Black River,14.377574920654297,2012-01-16T23:00:00Z
Black River,4.927030563354492,2012-01-17T23:00:00Z
Black River,10.991541862487791,2012-01-18T23:00:00Z
Black River,21.410152435302734,2012-01-19T23:00:00Z
Black River,2.1903862953186035,2012-01-20T23:00:00Z
Black River,0.7649490833282471,2012-01-21T23:00:00Z
Black River,0.05414902418851852,2012-01-22T23:00:00Z
Black River,13.252789497375488,2012-01-23T23:00:00Z
Black River,10.140917778015137,2012-01-24T23:00:00Z
Black River,64.36970520019531,2012-01-25T23:00:00Z
Black River,7.84900426864624,2012-01-26T23:00:00Z
Black River,0.9957858920097352,2012-01-27T23:00:00Z
Black River,5.353323936462402,2012-01-28T23:00:00Z
Black River,1.1236140727996826,2012-01-29T23:00:00Z
Black River,7.858197212219238,2012-01-30T23:00:00Z
Black River,12.413009643554688,2012-01-31T23:00:00Z
Black River,29.87601661682129,2012-02-01T23:00:00Z
Black River,4.797524929046631,2012-02-02T23:00:00Z
Black River,10.965832710266112,2012-02-03T23:00:00Z
Black River,128.6861572265625,2012-02-04T23:00:00Z
Black River,19.604530334472656,2012-02-05T23:00:00Z
Black River,3.373778017703444e-4,2012-02-06T23:00:00Z
Black River,0,2012-02-07T23:00:00Z
Black River,5.524496555328369,2012-02-08T23:00:00Z
Black River,0,2012-02-09T23:00:00Z
Black River,1.122741937637329,2012-02-10T23:00:00Z
Black River,1.576479196548462,2012-02-11T23:00:00Z
Black River,0.1346561461687088,2012-02-12T23:00:00Z
Black River,0.05085433647036552,2012-02-13T23:00:00Z
Black River,0,2012-02-14T23:00:00Z
Black River,1.1094104051589966,2012-02-15T23:00:00Z
Black River,10.99787712097168,2012-02-16T23:00:00Z
Black River,0.14941179752349854,2012-02-17T23:00:00Z
Black River,0.17839539051055908,2012-02-18T23:00:00Z
Black River,0,2012-02-19T23:00:00Z
Black River,0,2012-02-20T23:00:00Z
Black River,0,2012-02-21T23:00:00Z
Black River,0,2012-02-22T23:00:00Z
Black River,11.405375480651855,2012-02-23T23:00:00Z
Black River,18.14319610595703,2012-02-24T23:00:00Z
Black River,2.6488993167877197,2012-02-25T23:00:00Z
Black River,10.784883499145508,2012-02-26T23:00:00Z
Black River,24.097230911254883,2012-02-27T23:00:00Z
Black River,26.313852310180664,2012-02-28T23:00:00Z
Black River,29.57237243652344,2012-02-29T23:00:00Z
Black River,4.669920444488525,2012-03-01T23:00:00Z
Black River,5.656381130218506,2012-03-02T23:00:00Z
Black River,4.535768032073975,2012-03-03T23:00:00Z
Black River,0.5139607191085815,2012-03-04T23:00:00Z
Black River,11.551030158996582,2012-03-05T23:00:00Z
Black River,1.8334720134735107,2012-03-06T23:00:00Z
Black River,3.3788199424743652,2012-03-07T23:00:00Z
Black River,58.39747619628906,2012-03-08T23:00:00Z
Black River,7.652495384216309,2012-03-09T23:00:00Z
Black River,15.922389030456545,2012-03-10T23:00:00Z
Black River,3.8245131969451904,2012-03-11T23:00:00Z
Black River,0.6046423316001892,2012-03-12T23:00:00Z
Black River,5.070446014404297,2012-03-13T23:00:00Z
Black River,5.514074802398682,2012-03-14T23:00:00Z
Black River,26.1562442779541,2012-03-15T23:00:00Z
Black River,96.79167938232422,2012-03-16T23:00:00Z
Black River,129.6452178955078,2012-03-17T23:00:00Z
Black River,59.45663833618164,2012-03-18T23:00:00Z
Black River,71.41986846923828,2012-03-19T23:00:00Z
Black River,173.69375610351565,2012-03-20T23:00:00Z
Black River,21.86772918701172,2012-03-21T23:00:00Z
Black River,0.23831766843795776,2012-03-22T23:00:00Z
Black River,2.30879282951355,2012-03-23T23:00:00Z
Black River,0.06915844231843948,2012-03-24T23:00:00Z
Black River,6.74047327041626,2012-03-25T23:00:00Z
Black River,0.6200879216194153,2012-03-26T23:00:00Z
Black River,0.8480188250541687,2012-03-27T23:00:00Z
Black River,0.8705908060073853,2012-03-28T23:00:00Z
Black River,3.7718992098234594e-4,2012-03-29T23:00:00Z
Black River,0,2012-03-30T23:00:00Z
Black River,0,2012-03-31T23:00:00Z
Black River,0,2012-04-01T23:00:00Z
Black River,0,2012-04-02T23:00:00Z
Black River,0,2012-04-03T23:00:00Z
Black River,0,2012-04-04T23:00:00Z
Black River,0,2012-04-05T23:00:00Z
Black River,0,2012-04-06T23:00:00Z
Black River,0,2012-04-07T23:00:00Z
Black River,0.21169470250606537,2012-04-08T23:00:00Z
Black River,0,2012-04-09T23:00:00Z
Black River,0,2012-04-10T23:00:00Z
Black River,0.15649943053722382,2012-04-11T23:00:00Z
Black River,0.2289756685495377,2012-04-12T23:00:00Z
Black River,0.03562036529183388,2012-04-13T23:00:00Z
Black River,0.01830768585205078,2012-04-14T23:00:00Z
Black River,0.01567668654024601,2012-04-15T23:00:00Z
Black River,0.00389761361293494,2012-04-16T23:00:00Z
Black River,0,2012-04-17T23:00:00Z
Black River,0.02244131080806255,2012-04-18T23:00:00Z
Black River,0,2012-04-19T23:00:00Z
Black River,0,2012-04-20T23:00:00Z
Black River,0,2012-04-21T23:00:00Z
Black River,0,2012-04-22T23:00:00Z
Black River,0,2012-04-23T23:00:00Z
Black River,0,2012-04-24T23:00:00Z
Black River,0,2012-04-25T23:00:00Z
Black River,0,2012-04-26T23:00:00Z
Black River,0.4074226915836334,2012-04-27T23:00:00Z
Black River,14.239506721496582,2012-04-28T23:00:00Z
Black River,0,2012-04-29T23:00:00Z
Black River,0,2012-04-30T23:00:00Z
Black River,1.685980387264863e-4,2012-05-01T23:00:00Z
Black River,0.8356702327728271,2012-05-02T23:00:00Z
Black River,0.1855034381151199,2012-05-03T23:00:00Z
Black River,0,2012-05-04T23:00:00Z
Black River,0,2012-05-05T23:00:00Z
Black River,0,2012-05-06T23:00:00Z
Black River,0,2012-05-07T23:00:00Z
Black River,0,2012-05-08T23:00:00Z
Black River,0.06964970380067825,2012-05-09T23:00:00Z
Black River,0,2012-05-10T23:00:00Z
Black River,0,2012-05-11T23:00:00Z
Black River,0.4326297640800476,2012-05-12T23:00:00Z
Black River,0,2012-05-13T23:00:00Z
Black River,0,2012-05-14T23:00:00Z
Black River,0,2012-05-15T23:00:00Z
Black River,0,2012-05-16T23:00:00Z
Black River,0.10748620331287384,2012-05-17T23:00:00Z
Black River,0.8305060267448425,2012-05-18T23:00:00Z
Black River,0.22625599801540375,2012-05-19T23:00:00Z
Black River,0,2012-05-20T23:00:00Z
Black River,1.6425738334655762,2012-05-21T23:00:00Z
Black River,0.2942516803741455,2012-05-22T23:00:00Z
Black River,0.08226706087589264,2012-05-23T23:00:00Z
Black River,0.23228034377098083,2012-05-24T23:00:00Z
Black River,44.032352447509766,2012-05-25T23:00:00Z
Black River,5.495068073272705,2012-05-26T23:00:00Z
Black River,2.067281484603882,2012-05-27T23:00:00Z
Black River,0,2012-05-28T23:00:00Z
Black River,0,2012-05-29T23:00:00Z
Black River,0,2012-05-30T23:00:00Z
Black River,11.267071723937988,2012-05-31T23:00:00Z
Black River,12.26771354675293,2012-06-01T23:00:00Z
Black River,4.401692867279053,2012-06-02T23:00:00Z
Black River,3.571381092071533,2012-06-03T23:00:00Z
Black River,0.4552084505558014,2012-06-04T23:00:00Z
Black River,0,2012-06-05T23:00:00Z
Black River,0,2012-06-06T23:00:00Z
Black River,0,2012-06-07T23:00:00Z
Black River,0,2012-06-08T23:00:00Z
Black River,0,2012-06-09T23:00:00Z
Black River,0,2012-06-10T23:00:00Z
Black River,0,2012-06-11T23:00:00Z
Black River,0,2012-06-12T23:00:00Z
Black River,0,2012-06-13T23:00:00Z
Black River,0,2012-06-14T23:00:00Z
Black River,0,2012-06-15T23:00:00Z
Black River,0,2012-06-16T23:00:00Z
Black River,0.02172804996371269,2012-06-17T23:00:00Z
Black River,0,2012-06-18T23:00:00Z
Black River,0,2012-06-19T23:00:00Z
Black River,0,2012-06-20T23:00:00Z
Black River,0.12601354718208313,2012-06-21T23:00:00Z
Black River,3.231574296951294,2012-06-22T23:00:00Z
Black River,3.513056993484497,2012-06-23T23:00:00Z
Black River,0.07069586217403412,2012-06-24T23:00:00Z
Black River,0.38447901606559753,2012-06-25T23:00:00Z
Black River,10.33985424041748,2012-06-26T23:00:00Z
Black River,2.1464827060699463,2012-06-27T23:00:00Z
Black River,1.5000072717666626,2012-06-28T23:00:00Z
Black River,0.09895910322666168,2012-06-29T23:00:00Z
Black River,0,2012-06-30T23:00:00Z
Black River,0.00688575999811291,2012-07-01T23:00:00Z
Black River,0,2012-07-02T23:00:00Z
Black River,0,2012-07-03T23:00:00Z
Black River,0,2012-07-04T23:00:00Z
Black River,0,2012-07-05T23:00:00Z
Black River,0,2012-07-06T23:00:00Z
Black River,0,2012-07-07T23:00:00Z
Black River,0.00724299671128392,2012-07-08T23:00:00Z
Black River,0.6420347094535828,2012-07-09T23:00:00Z
Black River,89.19294738769531,2012-07-10T23:00:00Z
Black River,13.154159545898438,2012-07-11T23:00:00Z
Black River,3.42016339302063,2012-07-12T23:00:00Z
Black River,0.4876220226287842,2012-07-13T23:00:00Z
Black River,3.485779285430908,2012-07-14T23:00:00Z
Black River,3.791677474975586,2012-07-15T23:00:00Z
Black River,0.236425518989563,2012-07-16T23:00:00Z
Black River,0.01046712510287761,2012-07-17T23:00:00Z
Black River,0.07872085273265839,2012-07-18T23:00:00Z
Black River,0.02238500863313675,2012-07-19T23:00:00Z
Black River,0,2012-07-20T23:00:00Z
Black River,0,2012-07-21T23:00:00Z
Black River,0,2012-07-22T23:00:00Z
Black River,0,2012-07-23T23:00:00Z
Black River,0,2012-07-24T23:00:00Z
Black River,0.25957220792770386,2012-07-25T23:00:00Z
Black River,0,2012-07-26T23:00:00Z
Black River,0,2012-07-27T23:00:00Z
Black River,0,2012-07-28T23:00:00Z
Black River,0,2012-07-29T23:00:00Z
Black River,0,2012-07-30T23:00:00Z
Black River,0,2012-07-31T23:00:00Z
Black River,0,2012-08-01T23:00:00Z
Black River,0,2012-08-02T23:00:00Z
Black River,0,2012-08-03T23:00:00Z
Black River,0,2012-08-04T23:00:00Z
Black River,0.06749741733074188,2012-08-05T23:00:00Z
Black River,0,2012-08-06T23:00:00Z
Black River,0,2012-08-07T23:00:00Z
Black River,0,2012-08-08T23:00:00Z
Black River,0,2012-08-09T23:00:00Z
Black River,0,2012-08-10T23:00:00Z
Black River,0,2012-08-11T23:00:00Z
Black River,0,2012-08-12T23:00:00Z
Black River,0,2012-08-13T23:00:00Z
Black River,0,2012-08-14T23:00:00Z
Black River,0,2012-08-15T23:00:00Z
Black River,0.08976120501756668,2012-08-16T23:00:00Z
Black River,0,2012-08-17T23:00:00Z
Black River,0,2012-08-18T23:00:00Z
Black River,0,2012-08-19T23:00:00Z
Black River,0.5696430206298828,2012-08-20T23:00:00Z
Black River,0.06510358303785324,2012-08-21T23:00:00Z
Black River,0.6179199814796448,2012-08-22T23:00:00Z
Black River,0.01467751245945692,2012-08-23T23:00:00Z
Black River,0,2012-08-24T23:00:00Z
Black River,0,2012-08-25T23:00:00Z
Black River,0,2012-08-26T23:00:00Z
Black River,0,2012-08-27T23:00:00Z
Black River,0.05296805128455162,2012-08-28T23:00:00Z
Black River,0.7337520122528076,2012-08-29T23:00:00Z
Black River,0.22876869142055511,2012-08-30T23:00:00Z
Black River,0,2012-08-31T23:00:00Z
Black River,0.21504658460617063,2012-09-01T23:00:00Z
Black River,0,2012-09-02T23:00:00Z
Black River,0,2012-09-03T23:00:00Z
Black River,0,2012-09-04T23:00:00Z
Black River,1.685980387264863e-4,2012-09-05T23:00:00Z
Black River,0,2012-09-06T23:00:00Z
Black River,2.2228891612030568e-4,2012-09-07T23:00:00Z
Black River,0.03405776619911194,2012-09-08T23:00:00Z
Black River,0,2012-09-09T23:00:00Z
Black River,0,2012-09-10T23:00:00Z
Black River,0,2012-09-11T23:00:00Z
Black River,0,2012-09-12T23:00:00Z
Black River,0,2012-09-13T23:00:00Z
Black River,0,2012-09-14T23:00:00Z
Black River,0,2012-09-15T23:00:00Z
Black River,0,2012-09-16T23:00:00Z
Black River,4.3088081292808056e-4,2012-09-17T23:00:00Z
Black River,0.4240702092647553,2012-09-18T23:00:00Z
Black River,0,2012-09-19T23:00:00Z
Black River,0,2012-09-20T23:00:00Z
Black River,0,2012-09-21T23:00:00Z
Black River,0,2012-09-22T23:00:00Z
Black River,0,2012-09-23T23:00:00Z
Black River,0,2012-09-24T23:00:00Z
Black River,0,2012-09-25T23:00:00Z
Black River,0,2012-09-26T23:00:00Z
Black River,0.16220182180404663,2012-09-27T23:00:00Z
Black River,0,2012-09-28T23:00:00Z
Black River,0,2012-09-29T23:00:00Z
Black River,0.09823037683963776,2012-09-30T23:00:00Z
Black River,0.24545985460281372,2012-10-01T23:00:00Z
Black River,1.7070215940475464,2012-10-02T23:00:00Z
Black River,1.843729019165039,2012-10-03T23:00:00Z
Black River,1.685980387264863e-4,2012-10-04T23:00:00Z
Black River,2.2228891612030568e-4,2012-10-05T23:00:00Z
Black River,0,2012-10-06T23:00:00Z
Black River,0,2012-10-07T23:00:00Z
Black River,0,2012-10-08T23:00:00Z
Black River,0,2012-10-09T23:00:00Z
Black River,0,2012-10-10T23:00:00Z
Black River,0,2012-10-11T23:00:00Z
Black River,0,2012-10-12T23:00:00Z
Black River,0,2012-10-13T23:00:00Z
Black River,0,2012-10-14T23:00:00Z
Black River,0,2012-10-15T23:00:00Z
Black River,0,2012-10-16T23:00:00Z
Black River,0,2012-10-17T23:00:00Z
Black River,0,2012-10-18T23:00:00Z
Black River,0,2012-10-19T23:00:00Z
Black River,0,2012-10-20T23:00:00Z
Black River,0,2012-10-21T23:00:00Z
Black River,0,2012-10-22T23:00:00Z
Black River,0,2012-10-23T23:00:00Z
Black River,0.2822139859199524,2012-10-24T23:00:00Z
Black River,0,2012-10-25T23:00:00Z
Black River,0,2012-10-26T23:00:00Z
Black River,0,2012-10-27T23:00:00Z
Black River,0,2012-10-28T23:00:00Z
Black River,0,2012-10-29T23:00:00Z
Black River,0.07646433264017105,2012-10-30T23:00:00Z
Black River,0.02305560931563377,2012-10-31T23:00:00Z
Black River,0,2012-11-01T23:00:00Z
Black River,0,2012-11-02T23:00:00Z
Black River,0,2012-11-03T23:00:00Z
Black River,0,2012-11-04T23:00:00Z
Black River,2.9502663612365723,2012-11-05T23:00:00Z
Black River,1.1866662502288818,2012-11-06T23:00:00Z
Black River,0,2012-11-07T23:00:00Z
Black River,0,2012-11-08T23:00:00Z
Black River,0,2012-11-09T23:00:00Z
Black River,0.17479296028614044,2012-11-10T23:00:00Z
Black River,0.5611177682876587,2012-11-11T23:00:00Z
Black River,2.604321002960205,2012-11-12T23:00:00Z
Black River,0.1591808944940567,2012-11-13T23:00:00Z
Black River,3.7718992098234594e-4,2012-11-14T23:00:00Z
Black River,0,2012-11-15T23:00:00Z
Black River,0,2012-11-16T23:00:00Z
Black River,0,2012-11-17T23:00:00Z
Black River,1.881001591682434,2012-11-18T23:00:00Z
Black River,2.2296078205108643,2012-11-19T23:00:00Z
Black River,0,2012-11-20T23:00:00Z
Black River,7.76885892264545e-4,2012-11-21T23:00:00Z
Black River,0,2012-11-22T23:00:00Z
Black River,0,2012-11-23T23:00:00Z
Black River,0,2012-11-24T23:00:00Z
Black River,0,2012-11-25T23:00:00Z
Black River,0,2012-11-26T23:00:00Z
Black River,0,2012-11-27T23:00:00Z
Black River,0.1072629541158676,2012-11-28T23:00:00Z
Black River,0,2012-11-29T23:00:00Z
Black River,0,2012-11-30T23:00:00Z
Black River,0,2012-12-01T23:00:00Z
Black River,3.7718992098234594e-4,2012-12-02T23:00:00Z
Black River,0,2012-12-03T23:00:00Z
Black River,0,2012-12-04T23:00:00Z
Black River,0,2012-12-05T23:00:00Z
Black River,0,2012-12-06T23:00:00Z
Black River,0,2012-12-07T23:00:00Z
Black River,0,2012-12-08T23:00:00Z
Black River,0,2012-12-09T23:00:00Z
Black River,0,2012-12-10T23:00:00Z
Black River,0,2012-12-11T23:00:00Z
Black River,0.2094498872756958,2012-12-12T23:00:00Z
Black River,0.25594562292099,2012-12-13T23:00:00Z
Black River,0,2012-12-14T23:00:00Z
Black River,0,2012-12-15T23:00:00Z
Black River,0,2012-12-16T23:00:00Z
Black River,0,2012-12-17T23:00:00Z
Black River,0,2012-12-18T23:00:00Z
Black River,0,2012-12-19T23:00:00Z
Black River,0,2012-12-20T23:00:00Z
Black River,0,2012-12-21T23:00:00Z
Black River,0.26182734966278076,2012-12-22T23:00:00Z
Black River,0.4944625794887543,2012-12-23T23:00:00Z
Black River,18.142192840576172,2012-12-24T23:00:00Z
Black River,10.265252113342283,2012-12-25T23:00:00Z
Black River,0.2801884710788727,2012-12-26T23:00:00Z
Black River,0,2012-12-27T23:00:00Z
Black River,0,2012-12-28T23:00:00Z
Black River,0,2012-12-29T23:00:00Z
Black River,1.1034761667251587,2012-12-30T23:00:00Z
Black River,8.74183177947998,2012-12-31T23:00:00Z
Black River,25.2293701171875,2013-01-01T23:00:00Z
Black River,0.6261406540870667,2013-01-02T23:00:00Z
Black River,0,2013-01-03T23:00:00Z
Black River,0.03446381911635399,2013-01-04T23:00:00Z
Black River,0,2013-01-05T23:00:00Z
Black River,0.11951159685850143,2013-01-06T23:00:00Z
Black River,1.1508221626281738,2013-01-07T23:00:00Z
Black River,8.266524528153241e-4,2013-01-08T23:00:00Z
Black River,0.5370712876319885,2013-01-09T23:00:00Z
Black River,0,2013-01-10T23:00:00Z
Black River,0.00689064478501677,2013-01-11T23:00:00Z
Black River,0.08550296723842621,2013-01-12T23:00:00Z
Black River,0,2013-01-13T23:00:00Z
Black River,0,2013-01-14T23:00:00Z
Black River,0,2013-01-15T23:00:00Z
Black River,2.3984079360961914,2013-01-16T23:00:00Z
Black River,11.70764446258545,2013-01-17T23:00:00Z
Black River,0.8938484787940979,2013-01-18T23:00:00Z
Black River,0,2013-01-19T23:00:00Z
Black River,3.5905442237854004,2013-01-20T23:00:00Z
Black River,1.9862455129623413,2013-01-21T23:00:00Z
Black River,0.6288212537765503,2013-01-22T23:00:00Z
Black River,55.03726959228515,2013-01-23T23:00:00Z
Black River,224.80287170410156,2013-01-24T23:00:00Z
Black River,22.605361938476563,2013-01-25T23:00:00Z
Black River,0,2013-01-26T23:00:00Z
Black River,2.774606227874756,2013-01-27T23:00:00Z
Black River,0,2013-01-28T23:00:00Z
Black River,0.00395855540409684,2013-01-29T23:00:00Z
Black River,0,2013-01-30T23:00:00Z
Black River,0,2013-01-31T23:00:00Z
Black River,0,2013-02-01T23:00:00Z
Black River,0.7482282519340515,2013-02-02T23:00:00Z
Black River,0,2013-02-03T23:00:00Z
Black River,0,2013-02-04T23:00:00Z
Black River,0,2013-02-05T23:00:00Z
Black River,0.1811157613992691,2013-02-06T23:00:00Z
Black River,1.3428702354431152,2013-02-07T23:00:00Z
Black River,0.7128002047538757,2013-02-08T23:00:00Z
Black River,3.8424553871154785,2013-02-09T23:00:00Z
Black River,4.922084331512451,2013-02-10T23:00:00Z
Black River,0.3308887779712677,2013-02-11T23:00:00Z
Black River,0.6789737939834595,2013-02-12T23:00:00Z
Black River,2.2228891612030568e-4,2013-02-13T23:00:00Z
Black River,0.22893387079238892,2013-02-14T23:00:00Z
Black River,8.848030090332031,2013-02-15T23:00:00Z
Black River,6.546834468841553,2013-02-16T23:00:00Z
Black River,5.732771873474121,2013-02-17T23:00:00Z
Black River,41.846195220947266,2013-02-18T23:00:00Z
Black River,4.720853328704834,2013-02-19T23:00:00Z
Black River,0.07754767686128616,2013-02-20T23:00:00Z
Black River,1.5951063632965088,2013-02-21T23:00:00Z
Black River,0.5260389447212219,2013-02-22T23:00:00Z
Black River,0,2013-02-23T23:00:00Z
Black River,8.441908836364746,2013-02-24T23:00:00Z
Black River,0.04647614806890488,2013-02-25T23:00:00Z
Black River,0.04006370902061462,2013-02-26T23:00:00Z
Black River,0,2013-02-27T23:00:00Z
Black River,13.39415454864502,2013-02-28T23:00:00Z
Black River,5.340292930603027,2013-03-01T23:00:00Z
Black River,2.23506760597229,2013-03-02T23:00:00Z
Black River,54.71413803100586,2013-03-03T23:00:00Z
Black River,0.40005171298980713,2013-03-04T23:00:00Z
Black River,1.4211734533309937,2013-03-05T23:00:00Z
Black River,10.480769157409668,2013-03-06T23:00:00Z
Black River,0.1826559752225876,2013-03-07T23:00:00Z
Black River,0.04272841662168503,2013-03-08T23:00:00Z
Black River,0.32266196608543396,2013-03-09T23:00:00Z
Black River,6.659628868103027,2013-03-10T23:00:00Z
Black River,0,2013-03-11T23:00:00Z
Black River,0.2641807794570923,2013-03-12T23:00:00Z
Black River,0.04280906170606613,2013-03-13T23:00:00Z
Black River,0.02205643430352211,2013-03-14T23:00:00Z
Black River,0,2013-03-15T23:00:00Z
Black River,0,2013-03-16T23:00:00Z
Black River,0,2013-03-17T23:00:00Z
Black River,0,2013-03-18T23:00:00Z
Black River,0,2013-03-19T23:00:00Z
Black River,0.03482331708073616,2013-03-20T23:00:00Z
Black River,25.669269561767575,2013-03-21T23:00:00Z
Black River,8.705436706542969,2013-03-22T23:00:00Z
Black River,10.232675552368164,2013-03-23T23:00:00Z
Black River,1.2638031244277954,2013-03-24T23:00:00Z
Black River,0,2013-03-25T23:00:00Z
Black River,0,2013-03-26T23:00:00Z
Black River,0.01915799640119075,2013-03-27T23:00:00Z
Black River,9.815533412620423e-4,2013-03-28T23:00:00Z
Black River,0.4558657109737396,2013-03-29T23:00:00Z
Black River,0,2013-03-30T23:00:00Z
Black River,0.6225693225860596,2013-03-31T23:00:00Z
Black River,0,2013-04-01T23:00:00Z
Black River,0,2013-04-02T23:00:00Z
Black River,3.1436140537261963,2013-04-03T23:00:00Z
Black River,8.201723098754883,2013-04-04T23:00:00Z
Black River,0.10693945735692978,2013-04-05T23:00:00Z
Black River,1.685980387264863e-4,2013-04-06T23:00:00Z
Black River,0.6649485230445862,2013-04-07T23:00:00Z
Black River,0.38036802411079407,2013-04-08T23:00:00Z
Black River,0.00745248049497604,2013-04-09T23:00:00Z
Black River,3.442519426345825,2013-04-10T23:00:00Z
Black River,26.12594985961914,2013-04-11T23:00:00Z
Black River,21.51930046081543,2013-04-12T23:00:00Z
Black River,0.7649492025375366,2013-04-13T23:00:00Z
Black River,0.15710480511188507,2013-04-14T23:00:00Z
Black River,0.08515984565019608,2013-04-15T23:00:00Z
Black River,2.4239907264709473,2013-04-16T23:00:00Z
Black River,0.00155377178452909,2013-04-17T23:00:00Z
Black River,0,2013-04-18T23:00:00Z
Black River,0,2013-04-19T23:00:00Z
Black River,0,2013-04-20T23:00:00Z
Black River,0,2013-04-21T23:00:00Z
Black River,0,2013-04-22T23:00:00Z
Black River,0,2013-04-23T23:00:00Z
Black River,0,2013-04-24T23:00:00Z
Black River,0,2013-04-25T23:00:00Z
Black River,0,2013-04-26T23:00:00Z
Black River,0.14237235486507416,2013-04-27T23:00:00Z
Black River,3.7808145862072706e-4,2013-04-28T23:00:00Z
Black River,0.01899428106844425,2013-04-29T23:00:00Z
Black River,0,2013-04-30T23:00:00Z
Black River,0.7000418901443481,2013-05-01T23:00:00Z
Black River,0.7910928130149841,2013-05-02T23:00:00Z
Black River,0.00710804900154471,2013-05-03T23:00:00Z
Black River,0.05453796312212944,2013-05-04T23:00:00Z
Black River,0.1970694214105606,2013-05-05T23:00:00Z
Black River,0,2013-05-06T23:00:00Z
Black River,0.5605032444000244,2013-05-07T23:00:00Z
Black River,7.984038829803467,2013-05-08T23:00:00Z
Black River,0.9693299531936646,2013-05-09T23:00:00Z
Black River,0.3655125498771667,2013-05-10T23:00:00Z
Black River,0.29016759991645813,2013-05-11T23:00:00Z
Black River,0,2013-05-12T23:00:00Z
Black River,0,2013-05-13T23:00:00Z
Black River,0.3316073715686798,2013-05-14T23:00:00Z
Black River,1.060510516166687,2013-05-15T23:00:00Z
Black River,0.8005903363227844,2013-05-16T23:00:00Z
Black River,13.10043716430664,2013-05-17T23:00:00Z
Black River,0.14266879856586456,2013-05-18T23:00:00Z
Black River,1.9278169870376587,2013-05-19T23:00:00Z
Black River,0,2013-05-20T23:00:00Z
Black River,0.4223949611186981,2013-05-21T23:00:00Z
Black River,1.3007882833480835,2013-05-22T23:00:00Z
Black River,3.511708974838257,2013-05-23T23:00:00Z
Black River,0,2013-05-24T23:00:00Z
Black River,0,2013-05-25T23:00:00Z
Black River,0,2013-05-26T23:00:00Z
Black River,0,2013-05-27T23:00:00Z
Black River,9.085798069463637e-8,2013-05-28T23:00:00Z
Black River,3.9231748580932617,2013-05-29T23:00:00Z
Black River,0.09416353702545166,2013-05-30T23:00:00Z
Black River,0.5629675984382629,2013-05-31T23:00:00Z
Black River,0.5340471863746643,2013-06-01T23:00:00Z
Black River,0,2013-06-02T23:00:00Z
Black River,0,2013-06-03T23:00:00Z
Black River,0.02582635171711445,2013-06-04T23:00:00Z
Black River,0,2013-06-05T23:00:00Z
Black River,0.2514340877532959,2013-06-06T23:00:00Z
Black River,0,2013-06-07T23:00:00Z
Black River,0.0997777134180069,2013-06-08T23:00:00Z
Black River,0.4126738905906677,2013-06-09T23:00:00Z
Black River,0.5913367867469788,2013-06-10T23:00:00Z
Black River,0,2013-06-11T23:00:00Z
Black River,1.9349424839019775,2013-06-12T23:00:00Z
Black River,0,2013-06-13T23:00:00Z
Black River,0,2013-06-14T23:00:00Z
Black River,0,2013-06-15T23:00:00Z
Black River,0,2013-06-16T23:00:00Z
Black River,0,2013-06-17T23:00:00Z
Black River,0.04228685796260834,2013-06-18T23:00:00Z
Black River,0,2013-06-19T23:00:00Z
Black River,0,2013-06-20T23:00:00Z
Black River,0,2013-06-21T23:00:00Z
Black River,0,2013-06-22T23:00:00Z
Black River,0,2013-06-23T23:00:00Z
Black River,0,2013-06-24T23:00:00Z
Black River,0,2013-06-25T23:00:00Z
Black River,7.76885892264545e-4,2013-06-26T23:00:00Z
Black River,0,2013-06-27T23:00:00Z
Black River,0,2013-06-28T23:00:00Z
Black River,0,2013-06-29T23:00:00Z
Black River,0,2013-06-30T23:00:00Z
Black River,0,2013-07-01T23:00:00Z
Black River,0,2013-07-02T23:00:00Z
Black River,0,2013-07-03T23:00:00Z
Black River,0,2013-07-04T23:00:00Z
Black River,0,2013-07-05T23:00:00Z
Black River,0.17895327508449554,2013-07-06T23:00:00Z
Black River,0.0222972109913826,2013-07-07T23:00:00Z
Black River,0.02556756883859634,2013-07-08T23:00:00Z
Black River,0,2013-07-09T23:00:00Z
Black River,0,2013-07-10T23:00:00Z
Black River,0,2013-07-11T23:00:00Z
Black River,0.10632200539112092,2013-07-12T23:00:00Z
Black River,0.00707439891993999,2013-07-13T23:00:00Z
Black River,0.21672165393829343,2013-07-14T23:00:00Z
Black River,0.00349791767075657,2013-07-15T23:00:00Z
Black River,0.19290295243263245,2013-07-16T23:00:00Z
Black River,1.749535322189331,2013-07-17T23:00:00Z
Black River,0.3579307198524475,2013-07-18T23:00:00Z
Black River,0.5138426423072815,2013-07-19T23:00:00Z
Black River,0.6053601503372192,2013-07-20T23:00:00Z
